                             C                           lam                             R                            Et                            Ef                             E                            Ft                            Ff                             F
      1.051402805611222346e+00      1.001340856250119149e+00      9.750903016656593536e+01      5.663370772972843875e-10      3.247067143360810281e-18      5.663370805443514831e-10      8.045254352465485558e-07      0.000000000000000000e+00      8.045254352465485558e-07
      1.051803607214428782e+00      1.001722577612450982e+00      9.750903016656593536e+01      9.346911937388825616e-10      3.247067143360810281e-18      9.346911969859496573e-10      1.033561603337915632e-06      0.000000000000000000e+00      1.033561603337915632e-06
      1.052204408817635217e+00      1.002104298979014541e+00      9.750903016656593536e+01      1.394843370820604560e-09      3.247067143360810281e-18      1.394843374067671656e-09      1.262597769924848008e-06      0.000000000000000000e+00      1.262597769924848008e-06
      1.052605210420841653e+00      1.002486020349810714e+00      9.750903016656593536e+01      1.946793611596834337e-09      3.247067143360810281e-18      1.946793614843901640e-09      1.491633927009543283e-06      0.000000000000000000e+00      1.491633927009543283e-06
      1.053006012024048088e+00      1.002867741724841499e+00      9.750903016656593536e+01      2.590541919124816341e-09      3.247067143360810281e-18      2.590541922371883643e-09      1.720670106676269069e-06      0.000000000000000000e+00      1.720670106676269069e-06
      1.053406813627254524e+00      1.003249463104108230e+00      9.750903016656593536e+01      3.326088296462353159e-09      3.247067143360810281e-18      3.326088299709420461e-09      1.949706294242569811e-06      0.000000000000000000e+00      1.949706294242569811e-06
      1.053807615230460737e+00      1.003631184487612904e+00      9.750903016656593536e+01      4.153432746670053590e-09      3.247067143360810281e-18      4.153432749917120479e-09      2.178742464314000491e-06      0.000000000000000000e+00      2.178742464314000491e-06
      1.054208416833667172e+00      1.004012905875356854e+00      9.750903016656593536e+01      5.072575272808764660e-09      3.247067143360810281e-18      5.072575276055831548e-09      2.407778664929075449e-06      0.000000000000000000e+00      2.407778664929075449e-06
      1.054609218436873608e+00      1.004394627267341855e+00      9.750903016656593536e+01      6.083515877941844715e-09      3.247067143360810281e-18      6.083515881188911604e-09      2.636814842755324425e-06      0.000000000000000000e+00      2.636814842755324425e-06
      1.055010020040080043e+00      1.004776348663569463e+00      9.750903016656593536e+01      7.186254565133691869e-09      3.247067143360810281e-18      7.186254568380758758e-09      2.865851123317405480e-06      0.000000000000000000e+00      2.865851123317405480e-06
      1.055410821643286479e+00      1.005158070064041453e+00      9.750903016656593536e+01      8.380791337450920251e-09      3.247067143360810281e-18      8.380791340697987967e-09      3.094887386384616474e-06      0.000000000000000000e+00      3.094887386384616474e-06
      1.055811623246492914e+00      1.005539791468758715e+00      9.750903016656593536e+01      9.667126197958756809e-09      3.247067143360810281e-18      9.667126201205824525e-09      3.323923585138534736e-06      0.000000000000000000e+00      3.323923585138534736e-06
      1.056212424849699349e+00      1.005921512877724133e+00      9.750903016656593536e+01      1.104525914973073421e-08      3.247067143360810281e-18      1.104525915297780193e-08      3.552959786373995259e-06      0.000000000000000000e+00      3.552959786373995259e-06
      1.056613226452905785e+00      1.006303234290938153e+00      9.750903016656593536e+01      1.251519019583346079e-08      3.247067143360810281e-18      1.251519019908052851e-08      3.781996034510596302e-06      0.000000000000000000e+00      3.781996034510596302e-06
      1.057014028056112220e+00      1.006684955708402551e+00      9.750903016656593536e+01      1.407691933933958994e-08      3.247067143360810281e-18      1.407691934258665765e-08      4.011032290339977254e-06      0.000000000000000000e+00      4.011032290339977254e-06
      1.057414829659318656e+00      1.007066677130119547e+00      9.750903016656593536e+01      1.573044658332545762e-08      3.247067143360810281e-18      1.573044658657252534e-08      4.240068554275727361e-06      0.000000000000000000e+00      4.240068554275727361e-06
      1.057815631262525091e+00      1.007448398556090474e+00      9.750903016656593536e+01      1.747577193086536331e-08      3.247067143360810281e-18      1.747577193411243103e-08      4.469104877851200269e-06      0.000000000000000000e+00      4.469104877851200269e-06
      1.058216432865731305e+00      1.007830119986316664e+00      9.750903016656593536e+01      1.931289538503489522e-08      3.247067143360810281e-18      1.931289538828196294e-08      4.698141105473722121e-06      0.000000000000000000e+00      4.698141105473722121e-06
      1.058617234468937740e+00      1.008211841420799892e+00      9.750903016656593536e+01      2.124181694891321333e-08      3.247067143360810281e-18      2.124181695216028104e-08      4.927177392818684622e-06      0.000000000000000000e+00      4.927177392818684622e-06
      1.059018036072144175e+00      1.008593562859542159e+00      9.750903016656593536e+01      2.326253662558240251e-08      3.247067143360810281e-18      2.326253662882947023e-08      5.156213688104580157e-06      0.000000000000000000e+00      5.156213688104580157e-06
      1.059418837675350611e+00      1.008975284302544573e+00      9.750903016656593536e+01      2.537505441812142424e-08      3.247067143360810281e-18      2.537505442136849196e-08      5.385249991000538175e-06      0.000000000000000000e+00      5.385249991000538175e-06
      1.059819639278557046e+00      1.009357005749808689e+00      9.750903016656593536e+01      2.757937032961294904e-08      3.247067143360810281e-18      2.757937033286001676e-08      5.614286368011878230e-06      0.000000000000000000e+00      5.614286368011878230e-06
      1.060220440881763482e+00      1.009738727201336950e+00      9.750903016656593536e+01      2.987548436314657922e-08      3.247067143360810281e-18      2.987548436639364694e-08      5.843322689767554214e-06      0.000000000000000000e+00      5.843322689767554214e-06
      1.060621242484969917e+00      1.010120448657130021e+00      9.750903016656593536e+01      3.226339652180295044e-08      3.247067143360810281e-18      3.226339652505001816e-08      6.072358948161194853e-06      0.000000000000000000e+00      6.072358948161194853e-06
      1.061022044088176353e+00      1.010502170117189902e+00      9.750903016656593536e+01      3.474310680867214478e-08      3.247067143360810281e-18      3.474310681191921250e-08      6.301395283317196336e-06      0.000000000000000000e+00      6.301395283317196336e-06
      1.061422845691382788e+00      1.010883891581518146e+00      9.750903016656593536e+01      3.731461522684311273e-08      3.247067143360810281e-18      3.731461523009018044e-08      6.530431625752387210e-06      0.000000000000000000e+00      6.530431625752387210e-06
      1.061823647294589001e+00      1.011265613050116308e+00      9.750903016656593536e+01      3.997792177940632678e-08      3.247067143360810281e-18      3.997792178265339449e-08      6.759467976790256455e-06      0.000000000000000000e+00      6.759467976790256455e-06
      1.062224448897795437e+00      1.011647334522985942e+00      9.750903016656593536e+01      4.273302646945373512e-08      3.247067143360810281e-18      4.273302647270080283e-08      6.988504334776442845e-06      0.000000000000000000e+00      6.988504334776442845e-06
      1.062625250501001872e+00      1.012029056000129268e+00      9.750903016656593536e+01      4.557992930008383721e-08      3.247067143360810281e-18      4.557992930333090493e-08      7.217540701365307606e-06      0.000000000000000000e+00      7.217540701365307606e-06
      1.063026052104208308e+00      1.012410777481546953e+00      9.750903016656593536e+01      4.851863027438509386e-08      3.247067143360810281e-18      4.851863027763216158e-08      7.446577075895106247e-06      0.000000000000000000e+00      7.446577075895106247e-06
      1.063426853707414743e+00      1.012792498967241439e+00      9.750903016656593536e+01      5.154912939546096760e-08      3.247067143360810281e-18      5.154912939870803532e-08      7.675613368699459521e-06      0.000000000000000000e+00      7.675613368699459521e-06
      1.063827655310621179e+00      1.013174220457213837e+00      9.750903016656593536e+01      5.467142666640617272e-08      3.247067143360810281e-18      5.467142666965324044e-08      7.904649847784888436e-06      0.000000000000000000e+00      7.904649847784888436e-06
      1.064228456913827614e+00      1.013555941951465700e+00      9.750903016656593536e+01      5.788552209032030056e-08      3.247067143360810281e-18      5.788552209356736828e-08      8.133686245806616473e-06      0.000000000000000000e+00      8.133686245806616473e-06
      1.064629258517034049e+00      1.013937663449999249e+00      9.750903016656593536e+01      6.119141567031028782e-08      3.247067143360810281e-18      6.119141567355734892e-08      8.362722554492838355e-06      0.000000000000000000e+00      8.362722554492838355e-06
      1.065030060120240485e+00      1.014319384952815817e+00      9.750903016656593536e+01      6.458910740947718167e-08      3.247067143360810281e-18      6.458910741272424277e-08      8.591758965749456194e-06      0.000000000000000000e+00      8.591758965749456194e-06
      1.065430861723446920e+00      1.014701106459916513e+00      9.750903016656593536e+01      6.807859731092126168e-08      3.247067143360810281e-18      6.807859731416832278e-08      8.820795487517403869e-06      0.000000000000000000e+00      8.820795487517403869e-06
      1.065831663326653134e+00      1.015082827971303114e+00      9.750903016656593536e+01      7.165988537775022554e-08      3.247067143360810281e-18      7.165988538099728664e-08      9.049831917964611919e-06      0.000000000000000000e+00      9.049831917964611919e-06
      1.066232464929859569e+00      1.015464549486977841e+00      9.750903016656593536e+01      7.533297161307776638e-08      3.247067143360810281e-18      7.533297161632482748e-08      9.278868247164912992e-06      0.000000000000000000e+00      9.278868247164912992e-06
      1.066633266533066005e+00      1.015846271006941803e+00      9.750903016656593536e+01      7.909785602000867022e-08      3.247067143360810281e-18      7.909785602325573132e-08      9.507904800696596190e-06      0.000000000000000000e+00      9.507904800696596190e-06
      1.067034068136272440e+00      1.016227992531196778e+00      9.750903016656593536e+01      8.295453860165557139e-08      3.247067143360810281e-18      8.295453860490263249e-08      9.736941140484809104e-06      0.000000000000000000e+00      9.736941140484809104e-06
      1.067434869739478875e+00      1.016609714059744318e+00      9.750903016656593536e+01      8.690301936113050865e-08      3.247067143360810281e-18      8.690301936437756974e-08      9.965977599387030225e-06      0.000000000000000000e+00      9.965977599387030225e-06
      1.067835671342685311e+00      1.016991435592585979e+00      9.750903016656593536e+01      9.094329830154700304e-08      3.247067143360810281e-18      9.094329830479406414e-08      1.019501406623018523e-05      0.000000000000000000e+00      1.019501406623018523e-05
      1.068236472945891746e+00      1.017373157129723538e+00      9.750903016656593536e+01      9.507537542602250640e-08      3.247067143360810281e-18      9.507537542926956750e-08      1.042405066145177130e-05      0.000000000000000000e+00      1.042405066145177130e-05
      1.068637274549098182e+00      1.017754878671158547e+00      9.750903016656593536e+01      9.929925073767370293e-08      3.247067143360810281e-18      9.929925074092076403e-08      1.065308702241580789e-05      0.000000000000000000e+00      1.065308702241580789e-05
      1.069038076152304617e+00      1.018136600216892340e+00      9.750903016656593536e+01      1.036149242396162048e-07      3.247067143360810281e-18      1.036149242428632659e-07      1.088212351308176454e-05      0.000000000000000000e+00      1.088212351308176454e-05
      1.069438877755510831e+00      1.018518321766926693e+00      9.750903016656593536e+01      1.080223959349721357e-07      3.247067143360810281e-18      1.080223959382191968e-07      1.111116014072883062e-05      0.000000000000000000e+00      1.111116014072883062e-05
      1.069839679358717266e+00      1.018900043321263604e+00      9.750903016656593536e+01      1.125216658268679208e-07      3.247067143360810281e-18      1.125216658301149819e-07      1.134019651823647947e-05      0.000000000000000000e+00      1.134019651823647947e-05
      1.070240480961923701e+00      1.019281764879904184e+00      9.750903016656593536e+01      1.171127339184211707e-07      3.247067143360810281e-18      1.171127339216682318e-07      1.156923303206349326e-05      0.000000000000000000e+00      1.156923303206349326e-05
      1.070641282565130137e+00      1.019663486442850431e+00      9.750903016656593536e+01      1.217956002127615398e-07      3.247067143360810281e-18      1.217956002160086141e-07      1.179826969213603935e-05      0.000000000000000000e+00      1.179826969213603935e-05
      1.071042084168336572e+00      1.020045208010103899e+00      9.750903016656593536e+01      1.265702647130149502e-07      3.247067143360810281e-18      1.265702647162620246e-07      1.202730622449189887e-05      0.000000000000000000e+00      1.202730622449189887e-05
      1.071442885771543008e+00      1.020426929581665698e+00      9.750903016656593536e+01      1.314367274223032081e-07      3.247067143360810281e-18      1.314367274255502824e-07      1.225634262185188242e-05      0.000000000000000000e+00      1.225634262185188242e-05
      1.071843687374749443e+00      1.020808651157537827e+00      9.750903016656593536e+01      1.363949883437607323e-07      3.247067143360810281e-18      1.363949883470078067e-07      1.248537902318233291e-05      0.000000000000000000e+00      1.248537902318233291e-05
      1.072244488977955879e+00      1.021190372737722285e+00      9.750903016656593536e+01      1.414450474805239272e-07      3.247067143360810281e-18      1.414450474837710015e-07      1.271441586920508070e-05      0.000000000000000000e+00      1.271441586920508070e-05
      1.072645290581162314e+00      1.021572094322219959e+00      9.750903016656593536e+01      1.465869048357160148e-07      3.247067143360810281e-18      1.465869048389630891e-07      1.294345228377042099e-05      0.000000000000000000e+00      1.294345228377042099e-05
      1.073046092184368749e+00      1.021953815911032848e+00      9.750903016656593536e+01      1.518205604124763641e-07      3.247067143360810281e-18      1.518205604157234384e-07      1.317248869833576128e-05      0.000000000000000000e+00      1.317248869833576128e-05
      1.073446893787575185e+00      1.022335537504162506e+00      9.750903016656593536e+01      1.571460142139401615e-07      3.247067143360810281e-18      1.571460142171872358e-07      1.340152527436675714e-05      0.000000000000000000e+00      1.340152527436675714e-05
      1.073847695390781398e+00      1.022717259101610265e+00      9.750903016656593536e+01      1.625632662432407938e-07      3.247067143360810281e-18      1.625632662464878681e-07      1.363056201715736449e-05      0.000000000000000000e+00      1.363056201715736449e-05
      1.074248496993987834e+00      1.023098980703378125e+00      9.750903016656593536e+01      1.680723165035226060e-07      3.247067143360810281e-18      1.680723165067696803e-07      1.385959861039371709e-05      0.000000000000000000e+00      1.385959861039371709e-05
      1.074649298597194269e+00      1.023480702309467860e+00      9.750903016656593536e+01      1.736731649979286727e-07      3.247067143360810281e-18      1.736731650011757470e-07      1.408863521024751459e-05      0.000000000000000000e+00      1.408863521024751459e-05
      1.075050100200400705e+00      1.023862423919880360e+00      9.750903016656593536e+01      1.793658117295903953e-07      3.247067143360810281e-18      1.793658117328374696e-07      1.431767198480185746e-05      0.000000000000000000e+00      1.431767198480185746e-05
      1.075450901803607140e+00      1.024244145534618289e+00      9.750903016656593536e+01      1.851502567016670744e-07      3.247067143360810281e-18      1.851502567049141487e-07      1.454670843774837817e-05      0.000000000000000000e+00      1.454670843774837817e-05
      1.075851703406813575e+00      1.024625867153682313e+00      9.750903016656593536e+01      1.910264999172897142e-07      3.247067143360810281e-18      1.910264999205367885e-07      1.477574489069489888e-05      0.000000000000000000e+00      1.477574489069489888e-05
      1.076252505010020011e+00      1.025007588777074430e+00      9.750903016656593536e+01      1.969945413796108656e-07      3.247067143360810281e-18      1.969945413828579399e-07      1.500478151966545395e-05      0.000000000000000000e+00      1.500478151966545395e-05
      1.076653306613226446e+00      1.025389310404796417e+00      9.750903016656593536e+01      2.030543810917814382e-07      3.247067143360810281e-18      2.030543810950285125e-07      1.523381833657144418e-05      0.000000000000000000e+00      1.523381833657144418e-05
      1.077054108216432882e+00      1.025771032036849162e+00      9.750903016656593536e+01      2.092060190569396361e-07      3.247067143360810281e-18      2.092060190601867104e-07      1.546285498539433394e-05      0.000000000000000000e+00      1.546285498539433394e-05
      1.077454909819639095e+00      1.026152753673235107e+00      9.750903016656593536e+01      2.154494552782502126e-07      3.247067143360810281e-18      2.154494552814972869e-07      1.569189164215815759e-05      0.000000000000000000e+00      1.569189164215815759e-05
      1.077855711422845530e+00      1.026534475313955586e+00      9.750903016656593536e+01      2.217846897588615892e-07      3.247067143360810281e-18      2.217846897621086635e-07      1.592092812289794688e-05      0.000000000000000000e+00      1.592092812289794688e-05
      1.078256513026051966e+00      1.026916196959011929e+00      9.750903016656593536e+01      2.282117225019235372e-07      3.247067143360810281e-18      2.282117225051706116e-07      1.614996497950860652e-05      0.000000000000000000e+00      1.614996497950860652e-05
      1.078657314629258401e+00      1.027297918608406357e+00      9.750903016656593536e+01      2.347305535106023719e-07      3.247067143360810281e-18      2.347305535138494462e-07      1.637900165877174282e-05      0.000000000000000000e+00      1.637900165877174282e-05
      1.079058116232464837e+00      1.027679640262139760e+00      9.750903016656593536e+01      2.413411827880432588e-07      3.247067143360810281e-18      2.413411827912903066e-07      1.660803834994627995e-05      0.000000000000000000e+00      1.660803834994627995e-05
      1.079458917835671272e+00      1.028061361920214356e+00      9.750903016656593536e+01      2.480436103374159540e-07      3.247067143360810281e-18      2.480436103406630018e-07      1.683707504509128402e-05      0.000000000000000000e+00      1.683707504509128402e-05
      1.079859719438877708e+00      1.028443083582631479e+00      9.750903016656593536e+01      2.548378361618761582e-07      3.247067143360810281e-18      2.548378361651232060e-07      1.706611175082419992e-05      0.000000000000000000e+00      1.706611175082419992e-05
      1.080260521042084143e+00      1.028824805249392682e+00      9.750903016656593536e+01      2.617238602645851042e-07      3.247067143360810281e-18      2.617238602678321520e-07      1.729514846185107175e-05      0.000000000000000000e+00      1.729514846185107175e-05
      1.080661322645290578e+00      1.029206526920499964e+00      9.750903016656593536e+01      2.687016826487136069e-07      3.247067143360810281e-18      2.687016826519606548e-07      1.752418497964855249e-05      0.000000000000000000e+00      1.752418497964855249e-05
      1.081062124248497014e+00      1.029588248595954658e+00      9.750903016656593536e+01      2.757713033174219993e-07      3.247067143360810281e-18      2.757713033206690471e-07      1.775322211948585386e-05      0.000000000000000000e+00      1.775322211948585386e-05
      1.081462925851703449e+00      1.029969970275758095e+00      9.750903016656593536e+01      2.829327222738718846e-07      3.247067143360810281e-18      2.829327222771189325e-07      1.798225864787124644e-05      0.000000000000000000e+00      1.798225864787124644e-05
      1.081863727454909663e+00      1.030351691959911831e+00      9.750903016656593536e+01      2.901859395212304250e-07      3.247067143360810281e-18      2.901859395244774729e-07      1.821129517890361698e-05      0.000000000000000000e+00      1.821129517890361698e-05
      1.082264529058116098e+00      1.030733413648418528e+00      9.750903016656593536e+01      2.975309550626877054e-07      3.247067143360810281e-18      2.975309550659347533e-07      1.844033192963515821e-05      0.000000000000000000e+00      1.844033192963515821e-05
      1.082665330661322534e+00      1.031115135341278410e+00      9.750903016656593536e+01      3.049677689013886003e-07      3.247067143360810281e-18      3.049677689046356482e-07      1.866936868566065536e-05      0.000000000000000000e+00      1.866936868566065536e-05
      1.083066132264528969e+00      1.031496857038494142e+00      9.750903016656593536e+01      3.124963810405264769e-07      3.247067143360810281e-18      3.124963810437735247e-07      1.889840545227406435e-05      0.000000000000000000e+00      1.889840545227406435e-05
      1.083466933867735404e+00      1.031878578740066832e+00      9.750903016656593536e+01      3.201167914832663795e-07      3.247067143360810281e-18      3.201167914865134274e-07      1.912744222682840722e-05      0.000000000000000000e+00      1.912744222682840722e-05
      1.083867735470941840e+00      1.032260300445998258e+00      9.750903016656593536e+01      3.278290002327875935e-07      3.247067143360810281e-18      3.278290002360346414e-07      1.935647900402972805e-05      0.000000000000000000e+00      1.935647900402972805e-05
      1.084268537074148275e+00      1.032642022156289974e+00      9.750903016656593536e+01      3.356330072922667571e-07      3.247067143360810281e-18      3.356330072955138050e-07      1.958551625239312579e-05      0.000000000000000000e+00      1.958551625239312579e-05
      1.084669338677354711e+00      1.033023743870943534e+00      9.750903016656593536e+01      3.435288126648819909e-07      3.247067143360810281e-18      3.435288126681290388e-07      1.981455259549006116e-05      0.000000000000000000e+00      1.981455259549006116e-05
      1.085070140280560924e+00      1.033405465589960492e+00      9.750903016656593536e+01      3.515164163538128448e-07      3.247067143360810281e-18      3.515164163570598926e-07      2.004358939916116159e-05      0.000000000000000000e+00      2.004358939916116159e-05
      1.085470941883767360e+00      1.033787187313342848e+00      9.750903016656593536e+01      3.595958183622498271e-07      3.247067143360810281e-18      3.595958183654968750e-07      2.027262620812621795e-05      0.000000000000000000e+00      2.027262620812621795e-05
      1.085871743486973795e+00      1.034168909041091933e+00      9.750903016656593536e+01      3.677670186933710585e-07      3.247067143360810281e-18      3.677670186966181064e-07      2.050166303562012002e-05      0.000000000000000000e+00      2.050166303562012002e-05
      1.086272545090180230e+00      1.034550630773209301e+00      9.750903016656593536e+01      3.760300173503608006e-07      3.247067143360810281e-18      3.760300173536078484e-07      2.073069986046704414e-05      0.000000000000000000e+00      2.073069986046704414e-05
      1.086673346693386666e+00      1.034932352509696951e+00      9.750903016656593536e+01      3.843848143364145379e-07      3.247067143360810281e-18      3.843848143396615858e-07      2.095973670119583601e-05      0.000000000000000000e+00      2.095973670119583601e-05
      1.087074148296593101e+00      1.035314074250555771e+00      9.750903016656593536e+01      3.928314096547049914e-07      3.247067143360810281e-18      3.928314096579520392e-07      2.118877379074055614e-05      0.000000000000000000e+00      2.118877379074055614e-05
      1.087474949899799537e+00      1.035695795995787982e+00      9.750903016656593536e+01      4.013698033084356395e-07      3.247067143360810281e-18      4.013698033116826873e-07      2.141781064735121578e-05      0.000000000000000000e+00      2.141781064735121578e-05
      1.087875751503005972e+00      1.036077517745394916e+00      9.750903016656593536e+01      4.099999953007920673e-07      3.247067143360810281e-18      4.099999953040391151e-07      2.164684700633001891e-05      0.000000000000000000e+00      2.164684700633001891e-05
      1.088276553106212408e+00      1.036459239499378349e+00      9.750903016656593536e+01      4.187219856349711359e-07      3.247067143360810281e-18      4.187219856382181838e-07      2.187588412499149660e-05      0.000000000000000000e+00      2.187588412499149660e-05
      1.088677354709418843e+00      1.036840961257739835e+00      9.750903016656593536e+01      4.275357743141664773e-07      3.247067143360810281e-18      4.275357743174135252e-07      2.210492100542495788e-05      0.000000000000000000e+00      2.210492100542495788e-05
      1.089078156312625278e+00      1.037222683020481151e+00      9.750903016656593536e+01      4.364413613415781289e-07      3.247067143360810281e-18      4.364413613448251768e-07      2.233395789115237508e-05      0.000000000000000000e+00      2.233395789115237508e-05
      1.089478957915831492e+00      1.037604404787603185e+00      9.750903016656593536e+01      4.454387467203871760e-07      3.247067143360810281e-18      4.454387467236342238e-07      2.256299478217374820e-05      0.000000000000000000e+00      2.256299478217374820e-05
      1.089879759519037927e+00      1.037986126559108380e+00      9.750903016656593536e+01      4.545279304538123966e-07      3.247067143360810281e-18      4.545279304570594445e-07      2.279203168113605520e-05      0.000000000000000000e+00      2.279203168113605520e-05
      1.090280561122244363e+00      1.038367848334998067e+00      9.750903016656593536e+01      4.637089125450483755e-07      3.247067143360810281e-18      4.637089125482954234e-07      2.302106859333325200e-05      0.000000000000000000e+00      2.302106859333325200e-05
      1.090681362725450798e+00      1.038749570115274024e+00      9.750903016656593536e+01      4.729816929973016089e-07      3.247067143360810281e-18      4.729816930005486568e-07      2.325010524083265278e-05      0.000000000000000000e+00      2.325010524083265278e-05
      1.091082164328657234e+00      1.039131291899937581e+00      9.750903016656593536e+01      4.823462718137694874e-07      3.247067143360810281e-18      4.823462718170165882e-07      2.347914270360126530e-05      0.000000000000000000e+00      2.347914270360126530e-05
      1.091482965931863669e+00      1.039513013688990517e+00      9.750903016656593536e+01      4.918026489976616305e-07      3.247067143360810281e-18      4.918026490009087313e-07      2.370817908904984802e-05      0.000000000000000000e+00      2.370817908904984802e-05
      1.091883767535070104e+00      1.039894735482434163e+00      9.750903016656593536e+01      5.013508245521782346e-07      3.247067143360810281e-18      5.013508245554253354e-07      2.393721630564951024e-05      0.000000000000000000e+00      2.393721630564951024e-05
      1.092284569138276540e+00      1.040276457280270739e+00      9.750903016656593536e+01      5.109907984805434247e-07      3.247067143360810281e-18      5.109907984837905255e-07      2.416625297167775675e-05      0.000000000000000000e+00      2.416625297167775675e-05
      1.092685370741482975e+00      1.040658179082501356e+00      9.750903016656593536e+01      5.207225707859549619e-07      3.247067143360810281e-18      5.207225707892020627e-07      2.439529050062081827e-05      0.000000000000000000e+00      2.439529050062081827e-05
      1.093086172344689189e+00      1.041039900889127345e+00      9.750903016656593536e+01      5.305461414716172779e-07      3.247067143360810281e-18      5.305461414748643787e-07      2.462432717723697661e-05      0.000000000000000000e+00      2.462432717723697661e-05
      1.093486973947895624e+00      1.041421622700150929e+00      9.750903016656593536e+01      5.404615105407593680e-07      3.247067143360810281e-18      5.404615105440064688e-07      2.485336415031466650e-05      0.000000000000000000e+00      2.485336415031466650e-05
      1.093887775551102060e+00      1.041803344515573659e+00      9.750903016656593536e+01      5.504686779965949811e-07      3.247067143360810281e-18      5.504686779998420819e-07      2.508240112868631230e-05      0.000000000000000000e+00      2.508240112868631230e-05
      1.094288577154308495e+00      1.042185066335396870e+00      9.750903016656593536e+01      5.605676438423331016e-07      3.247067143360810281e-18      5.605676438455802024e-07      2.531143811764586995e-05      0.000000000000000000e+00      2.531143811764586995e-05
      1.094689378757514930e+00      1.042566788159622337e+00      9.750903016656593536e+01      5.707584080811962663e-07      3.247067143360810281e-18      5.707584080844433671e-07      2.554047511719333943e-05      0.000000000000000000e+00      2.554047511719333943e-05
      1.095090180360721366e+00      1.042948509988251837e+00      9.750903016656593536e+01      5.810409707164084943e-07      3.247067143360810281e-18      5.810409707196555951e-07      2.576951211674080892e-05      0.000000000000000000e+00      2.576951211674080892e-05
      1.095490981963927801e+00      1.043330231821286480e+00      9.750903016656593536e+01      5.914153317511773936e-07      3.247067143360810281e-18      5.914153317544244944e-07      2.599854883041465871e-05      0.000000000000000000e+00      2.599854883041465871e-05
      1.095891783567134237e+00      1.043711953658728486e+00      9.750903016656593536e+01      6.018814911887424416e-07      3.247067143360810281e-18      6.018814911919895424e-07      2.622758645464892679e-05      0.000000000000000000e+00      2.622758645464892679e-05
      1.096292585170340672e+00      1.044093675500578966e+00      9.750903016656593536e+01      6.124394490323137874e-07      3.247067143360810281e-18      6.124394490355608882e-07      2.645662256481180166e-05      0.000000000000000000e+00      2.645662256481180166e-05
      1.096693386773547108e+00      1.044475397346840140e+00      9.750903016656593536e+01      6.230892052851345083e-07      3.247067143360810281e-18      6.230892052883816091e-07      2.668565959082905075e-05      0.000000000000000000e+00      2.668565959082905075e-05
      1.097094188376753543e+00      1.044857119197512674e+00      9.750903016656593536e+01      6.338307599504053301e-07      3.247067143360810281e-18      6.338307599536524309e-07      2.691469726800287804e-05      0.000000000000000000e+00      2.691469726800287804e-05
      1.097494989979959756e+00      1.045238841052598566e+00      9.750903016656593536e+01      6.446641130313658362e-07      3.247067143360810281e-18      6.446641130346129370e-07      2.714373432048990673e-05      0.000000000000000000e+00      2.714373432048990673e-05
      1.097895791583166192e+00      1.045620562912100260e+00      9.750903016656593536e+01      6.555892645312704331e-07      3.247067143360810281e-18      6.555892645345175339e-07      2.737277137297693542e-05      0.000000000000000000e+00      2.737277137297693542e-05
      1.098296593186372627e+00      1.046002284776018199e+00      9.750903016656593536e+01      6.666062144533176229e-07      3.247067143360810281e-18      6.666062144565647237e-07      2.760180876427714301e-05      0.000000000000000000e+00      2.760180876427714301e-05
      1.098697394789579063e+00      1.046384006644354603e+00      9.750903016656593536e+01      6.777149628007585300e-07      3.247067143360810281e-18      6.777149628040056308e-07      2.783084552030264016e-05      0.000000000000000000e+00      2.783084552030264016e-05
      1.099098196392785498e+00      1.046765728517111027e+00      9.750903016656593536e+01      6.889155095768264909e-07      3.247067143360810281e-18      6.889155095800735917e-07      2.805988293277867144e-05      0.000000000000000000e+00      2.805988293277867144e-05
      1.099498997995991934e+00      1.047147450394289248e+00      9.750903016656593536e+01      7.002078547847632065e-07      3.247067143360810281e-18      7.002078547880103073e-07      2.828891969409812451e-05      0.000000000000000000e+00      2.828891969409812451e-05
      1.099899799599198369e+00      1.047529172275890375e+00      9.750903016656593536e+01      7.115919984277920606e-07      3.247067143360810281e-18      7.115919984310391614e-07      2.851795646071153350e-05      0.000000000000000000e+00      2.851795646071153350e-05
      1.100300601202404804e+00      1.047910894161916184e+00      9.750903016656593536e+01      7.230679405091576131e-07      3.247067143360810281e-18      7.230679405124047139e-07      2.874699390495130029e-05      0.000000000000000000e+00      2.874699390495130029e-05
      1.100701402805611018e+00      1.048292616052368675e+00      9.750903016656593536e+01      7.346356810321128940e-07      3.247067143360810281e-18      7.346356810353599948e-07      2.897603135977897893e-05      0.000000000000000000e+00      2.897603135977897893e-05
      1.101102204408817453e+00      1.048674337947249180e+00      9.750903016656593536e+01      7.462952199998921926e-07      3.247067143360810281e-18      7.462952200031392934e-07      2.920506814756821160e-05      0.000000000000000000e+00      2.920506814756821160e-05
      1.101503006012023889e+00      1.049056059846559030e+00      9.750903016656593536e+01      7.580465574157315984e-07      3.247067143360810281e-18      7.580465574189786992e-07      2.943410527946457909e-05      0.000000000000000000e+00      2.943410527946457909e-05
      1.101903807615230324e+00      1.049437781750300447e+00      9.750903016656593536e+01      7.698896932828955762e-07      3.247067143360810281e-18      7.698896932861426770e-07      2.966314207784172361e-05      0.000000000000000000e+00      2.966314207784172361e-05
      1.102304609218436759e+00      1.049819503658474762e+00      9.750903016656593536e+01      7.818246276046232861e-07      3.247067143360810281e-18      7.818246276078703869e-07      2.989217922561995886e-05      0.000000000000000000e+00      2.989217922561995886e-05
